 0.1300000E+01  0.1170290E+00  0.1170290E+00  0.1170290E+00  0.1170290E+00  0.1170290E+00  0.1170290E+00  0.1170290E+00  0.1170290E+00  0.1170290E+00  0.1170290E+00  0.1170290E+00  0.1170290E+00  0.1170290E+00  0.1170290E+00  0.1170290E+00  0.1170290E+00
 0.1400000E+01  0.1260282E+00  0.1260282E+00  0.1260282E+00  0.1260282E+00  0.1260282E+00  0.1260282E+00  0.1260282E+00  0.1260282E+00  0.1260282E+00  0.1260282E+00  0.1260282E+00  0.1260282E+00  0.1260282E+00  0.1260282E+00  0.1260282E+00  0.1260282E+00
 0.1500000E+01  0.1350269E+00  0.1350269E+00  0.1350269E+00  0.1350269E+00  0.1350269E+00  0.1350269E+00  0.1350269E+00  0.1350269E+00  0.1350269E+00  0.1350269E+00  0.1350269E+00  0.1350269E+00  0.1350269E+00  0.1350269E+00  0.1350269E+00  0.1350269E+00
 0.1600000E+01  0.1440248E+00  0.1440248E+00  0.1440248E+00  0.1440248E+00  0.1440248E+00  0.1440248E+00  0.1440248E+00  0.1440248E+00  0.1440248E+00  0.1440248E+00  0.1440248E+00  0.1440248E+00  0.1440248E+00  0.1440248E+00  0.1440248E+00  0.1440248E+00
 0.1700000E+01  0.1530220E+00  0.1530220E+00  0.1530220E+00  0.1530220E+00  0.1530220E+00  0.1530220E+00  0.1530220E+00  0.1530220E+00  0.1530220E+00  0.1530220E+00  0.1530220E+00  0.1530220E+00  0.1530220E+00  0.1530220E+00  0.1530220E+00  0.1530220E+00
 0.1800000E+01  0.1620184E+00  0.1620184E+00  0.1620184E+00  0.1620184E+00  0.1620184E+00  0.1620184E+00  0.1620184E+00  0.1620184E+00  0.1620184E+00  0.1620184E+00  0.1620184E+00  0.1620184E+00  0.1620184E+00  0.1620184E+00  0.1620184E+00  0.1620184E+00
 0.1900000E+01  0.1710139E+00  0.1710139E+00  0.1710139E+00  0.1710139E+00  0.1710139E+00  0.1710139E+00  0.1710139E+00  0.1710139E+00  0.1710139E+00  0.1710139E+00  0.1710139E+00  0.1710139E+00  0.1710139E+00  0.1710139E+00  0.1710139E+00  0.1710139E+00
 0.2000000E+01  0.1800086E+00  0.1800086E+00  0.1800086E+00  0.1800086E+00  0.1800086E+00  0.1800086E+00  0.1800086E+00  0.1800086E+00  0.1800086E+00  0.1800086E+00  0.1800086E+00  0.1800086E+00  0.1800086E+00  0.1800086E+00  0.1800086E+00  0.1800086E+00
 0.2100000E+01  0.1890023E+00  0.1890023E+00  0.1890023E+00  0.1890023E+00  0.1890023E+00  0.1890023E+00  0.1890023E+00  0.1890023E+00  0.1890023E+00  0.1890023E+00  0.1890023E+00  0.1890023E+00  0.1890023E+00  0.1890023E+00  0.1890023E+00  0.1890023E+00
 0.2200000E+01  0.1979951E+00  0.1979951E+00  0.1979951E+00  0.1979951E+00  0.1979951E+00  0.1979951E+00  0.1979951E+00  0.1979951E+00  0.1979951E+00  0.1979951E+00  0.1979951E+00  0.1979951E+00  0.1979951E+00  0.1979951E+00  0.1979951E+00  0.1979951E+00
 0.2300000E+01  0.2069868E+00  0.2069868E+00  0.2069868E+00  0.2069868E+00  0.2069868E+00  0.2069868E+00  0.2069868E+00  0.2069868E+00  0.2069868E+00  0.2069868E+00  0.2069868E+00  0.2069868E+00  0.2069868E+00  0.2069868E+00  0.2069868E+00  0.2069868E+00
 0.2400000E+01  0.2159774E+00  0.2159774E+00  0.2159774E+00  0.2159774E+00  0.2159774E+00  0.2159774E+00  0.2159774E+00  0.2159774E+00  0.2159774E+00  0.2159774E+00  0.2159774E+00  0.2159774E+00  0.2159774E+00  0.2159774E+00  0.2159774E+00  0.2159774E+00
 0.2500000E+01  0.2249670E+00  0.2249670E+00  0.2249670E+00  0.2249670E+00  0.2249670E+00  0.2249670E+00  0.2249670E+00  0.2249670E+00  0.2249670E+00  0.2249670E+00  0.2249670E+00  0.2249670E+00  0.2249670E+00  0.2249670E+00  0.2249670E+00  0.2249670E+00
 0.2600000E+01  0.2339554E+00  0.2339554E+00  0.2339554E+00  0.2339554E+00  0.2339554E+00  0.2339554E+00  0.2339554E+00  0.2339554E+00  0.2339554E+00  0.2339554E+00  0.2339554E+00  0.2339554E+00  0.2339554E+00  0.2339554E+00  0.2339554E+00  0.2339554E+00
 0.2700000E+01  0.2429425E+00  0.2429425E+00  0.2429425E+00  0.2429425E+00  0.2429425E+00  0.2429425E+00  0.2429425E+00  0.2429425E+00  0.2429425E+00  0.2429425E+00  0.2429425E+00  0.2429425E+00  0.2429425E+00  0.2429425E+00  0.2429425E+00  0.2429425E+00
 0.2800000E+01  0.2519284E+00  0.2519284E+00  0.2519284E+00  0.2519284E+00  0.2519284E+00  0.2519284E+00  0.2519284E+00  0.2519284E+00  0.2519284E+00  0.2519284E+00  0.2519284E+00  0.2519284E+00  0.2519284E+00  0.2519284E+00  0.2519284E+00  0.2519284E+00
 0.2900000E+01  0.2609130E+00  0.2609130E+00  0.2609130E+00  0.2609130E+00  0.2609130E+00  0.2609130E+00  0.2609130E+00  0.2609130E+00  0.2609130E+00  0.2609130E+00  0.2609130E+00  0.2609130E+00  0.2609130E+00  0.2609130E+00  0.2609130E+00  0.2609130E+00
 0.3000000E+01  0.2698963E+00  0.2698963E+00  0.2698963E+00  0.2698963E+00  0.2698963E+00  0.2698963E+00  0.2698963E+00  0.2698963E+00  0.2698963E+00  0.2698963E+00  0.2698963E+00  0.2698963E+00  0.2698963E+00  0.2698963E+00  0.2698963E+00  0.2698963E+00
 0.3100000E+01  0.2788782E+00  0.2788782E+00  0.2788782E+00  0.2788782E+00  0.2788782E+00  0.2788782E+00  0.2788782E+00  0.2788782E+00  0.2788782E+00  0.2788782E+00  0.2788782E+00  0.2788782E+00  0.2788782E+00  0.2788782E+00  0.2788782E+00  0.2788782E+00
 0.3200000E+01  0.2878586E+00  0.2878586E+00  0.2878586E+00  0.2878586E+00  0.2878586E+00  0.2878586E+00  0.2878586E+00  0.2878586E+00  0.2878586E+00  0.2878586E+00  0.2878586E+00  0.2878586E+00  0.2878586E+00  0.2878586E+00  0.2878586E+00  0.2878586E+00
 0.3300000E+01  0.2968375E+00  0.2968375E+00  0.2968375E+00  0.2968375E+00  0.2968375E+00  0.2968375E+00  0.2968375E+00  0.2968375E+00  0.2968375E+00  0.2968375E+00  0.2968375E+00  0.2968375E+00  0.2968375E+00  0.2968375E+00  0.2968375E+00  0.2968375E+00
 0.3400000E+01  0.3058150E+00  0.3058150E+00  0.3058150E+00  0.3058150E+00  0.3058150E+00  0.3058150E+00  0.3058150E+00  0.3058150E+00  0.3058150E+00  0.3058150E+00  0.3058150E+00  0.3058150E+00  0.3058150E+00  0.3058150E+00  0.3058150E+00  0.3058150E+00
 0.3500000E+01  0.3147908E+00  0.3147908E+00  0.3147908E+00  0.3147908E+00  0.3147908E+00  0.3147908E+00  0.3147908E+00  0.3147908E+00  0.3147908E+00  0.3147908E+00  0.3147908E+00  0.3147908E+00  0.3147908E+00  0.3147908E+00  0.3147908E+00  0.3147908E+00
 0.3600000E+01  0.3237650E+00  0.3237650E+00  0.3237650E+00  0.3237650E+00  0.3237650E+00  0.3237650E+00  0.3237650E+00  0.3237650E+00  0.3237650E+00  0.3237650E+00  0.3237650E+00  0.3237650E+00  0.3237650E+00  0.3237650E+00  0.3237650E+00  0.3237650E+00
 0.3700000E+01  0.3327375E+00  0.3327375E+00  0.3327375E+00  0.3327375E+00  0.3327375E+00  0.3327375E+00  0.3327375E+00  0.3327375E+00  0.3327375E+00  0.3327375E+00  0.3327375E+00  0.3327375E+00  0.3327375E+00  0.3327375E+00  0.3327375E+00  0.3327375E+00
 0.3800000E+01  0.3417084E+00  0.3417084E+00  0.3417084E+00  0.3417084E+00  0.3417084E+00  0.3417084E+00  0.3417084E+00  0.3417084E+00  0.3417084E+00  0.3417084E+00  0.3417084E+00  0.3417084E+00  0.3417084E+00  0.3417084E+00  0.3417084E+00  0.3417084E+00
 0.3900000E+01  0.3506774E+00  0.3506774E+00  0.3506774E+00  0.3506774E+00  0.3506774E+00  0.3506774E+00  0.3506774E+00  0.3506774E+00  0.3506774E+00  0.3506774E+00  0.3506774E+00  0.3506774E+00  0.3506774E+00  0.3506774E+00  0.3506774E+00  0.3506774E+00
 0.4000000E+01  0.3596447E+00  0.3596447E+00  0.3596447E+00  0.3596447E+00  0.3596447E+00  0.3596447E+00  0.3596447E+00  0.3596447E+00  0.3596447E+00  0.3596447E+00  0.3596447E+00  0.3596447E+00  0.3596447E+00  0.3596447E+00  0.3596447E+00  0.3596447E+00
 0.4100000E+01  0.3686101E+00  0.3686101E+00  0.3686101E+00  0.3686101E+00  0.3686101E+00  0.3686101E+00  0.3686101E+00  0.3686101E+00  0.3686101E+00  0.3686101E+00  0.3686101E+00  0.3686101E+00  0.3686101E+00  0.3686101E+00  0.3686101E+00  0.3686101E+00
 0.4200000E+01  0.3775736E+00  0.3775736E+00  0.3775736E+00  0.3775736E+00  0.3775736E+00  0.3775736E+00  0.3775736E+00  0.3775736E+00  0.3775736E+00  0.3775736E+00  0.3775736E+00  0.3775736E+00  0.3775736E+00  0.3775736E+00  0.3775736E+00  0.3775736E+00
 0.4300000E+01  0.3865352E+00  0.3865352E+00  0.3865352E+00  0.3865352E+00  0.3865352E+00  0.3865352E+00  0.3865352E+00  0.3865352E+00  0.3865352E+00  0.3865352E+00  0.3865352E+00  0.3865352E+00  0.3865352E+00  0.3865352E+00  0.3865352E+00  0.3865352E+00
 0.4400000E+01  0.3954948E+00  0.3954948E+00  0.3954948E+00  0.3954948E+00  0.3954948E+00  0.3954948E+00  0.3954948E+00  0.3954948E+00  0.3954948E+00  0.3954948E+00  0.3954948E+00  0.3954948E+00  0.3954948E+00  0.3954948E+00  0.3954948E+00  0.3954948E+00
 0.4500000E+01  0.4044523E+00  0.4044523E+00  0.4044523E+00  0.4044523E+00  0.4044523E+00  0.4044523E+00  0.4044523E+00  0.4044523E+00  0.4044523E+00  0.4044523E+00  0.4044523E+00  0.4044523E+00  0.4044523E+00  0.4044523E+00  0.4044523E+00  0.4044523E+00
 0.4600000E+01  0.4134078E+00  0.4134078E+00  0.4134078E+00  0.4134078E+00  0.4134078E+00  0.4134078E+00  0.4134078E+00  0.4134078E+00  0.4134078E+00  0.4134078E+00  0.4134078E+00  0.4134078E+00  0.4134078E+00  0.4134078E+00  0.4134078E+00  0.4134078E+00
 0.4700000E+01  0.4223611E+00  0.4223611E+00  0.4223611E+00  0.4223611E+00  0.4223611E+00  0.4223611E+00  0.4223611E+00  0.4223611E+00  0.4223611E+00  0.4223611E+00  0.4223611E+00  0.4223611E+00  0.4223611E+00  0.4223611E+00  0.4223611E+00  0.4223611E+00
 0.4800000E+01  0.4313123E+00  0.4313123E+00  0.4313123E+00  0.4313123E+00  0.4313123E+00  0.4313123E+00  0.4313123E+00  0.4313123E+00  0.4313123E+00  0.4313123E+00  0.4313123E+00  0.4313123E+00  0.4313123E+00  0.4313123E+00  0.4313123E+00  0.4313123E+00
 0.4900000E+01  0.4402613E+00  0.4402613E+00  0.4402613E+00  0.4402613E+00  0.4402613E+00  0.4402613E+00  0.4402613E+00  0.4402613E+00  0.4402613E+00  0.4402613E+00  0.4402613E+00  0.4402613E+00  0.4402613E+00  0.4402613E+00  0.4402613E+00  0.4402613E+00
 0.5000000E+01  0.4492080E+00  0.4492080E+00  0.4492080E+00  0.4492080E+00  0.4492080E+00  0.4492080E+00  0.4492080E+00  0.4492080E+00  0.4492080E+00  0.4492080E+00  0.4492080E+00  0.4492080E+00  0.4492080E+00  0.4492080E+00  0.4492080E+00  0.4492080E+00
 0.5100000E+01  0.4581524E+00  0.4581524E+00  0.4581524E+00  0.4581524E+00  0.4581524E+00  0.4581524E+00  0.4581524E+00  0.4581524E+00  0.4581524E+00  0.4581524E+00  0.4581524E+00  0.4581524E+00  0.4581524E+00  0.4581524E+00  0.4581524E+00  0.4581524E+00
 0.5200000E+01  0.4670944E+00  0.4670944E+00  0.4670944E+00  0.4670944E+00  0.4670944E+00  0.4670944E+00  0.4670944E+00  0.4670944E+00  0.4670944E+00  0.4670944E+00  0.4670944E+00  0.4670944E+00  0.4670944E+00  0.4670944E+00  0.4670944E+00  0.4670944E+00
 0.5300000E+01  0.4760341E+00  0.4760341E+00  0.4760341E+00  0.4760341E+00  0.4760341E+00  0.4760341E+00  0.4760341E+00  0.4760341E+00  0.4760341E+00  0.4760341E+00  0.4760341E+00  0.4760341E+00  0.4760341E+00  0.4760341E+00  0.4760341E+00  0.4760341E+00
 0.5400000E+01  0.4849713E+00  0.4849713E+00  0.4849713E+00  0.4849713E+00  0.4849713E+00  0.4849713E+00  0.4849713E+00  0.4849713E+00  0.4849713E+00  0.4849713E+00  0.4849713E+00  0.4849713E+00  0.4849713E+00  0.4849713E+00  0.4849713E+00  0.4849713E+00
 0.5500000E+01  0.4939061E+00  0.4939061E+00  0.4939061E+00  0.4939061E+00  0.4939061E+00  0.4939061E+00  0.4939061E+00  0.4939061E+00  0.4939061E+00  0.4939061E+00  0.4939061E+00  0.4939061E+00  0.4939061E+00  0.4939061E+00  0.4939061E+00  0.4939061E+00
 0.5600000E+01  0.5028383E+00  0.5028383E+00  0.5028383E+00  0.5028383E+00  0.5028383E+00  0.5028383E+00  0.5028383E+00  0.5028383E+00  0.5028383E+00  0.5028383E+00  0.5028383E+00  0.5028383E+00  0.5028383E+00  0.5028383E+00  0.5028383E+00  0.5028383E+00
 0.5700000E+01  0.5117679E+00  0.5117679E+00  0.5117679E+00  0.5117679E+00  0.5117679E+00  0.5117679E+00  0.5117679E+00  0.5117679E+00  0.5117679E+00  0.5117679E+00  0.5117679E+00  0.5117679E+00  0.5117679E+00  0.5117679E+00  0.5117679E+00  0.5117679E+00
 0.5800000E+01  0.5206949E+00  0.5206949E+00  0.5206949E+00  0.5206949E+00  0.5206949E+00  0.5206949E+00  0.5206949E+00  0.5206949E+00  0.5206949E+00  0.5206949E+00  0.5206949E+00  0.5206949E+00  0.5206949E+00  0.5206949E+00  0.5206949E+00  0.5206949E+00
 0.5900000E+01  0.5296193E+00  0.5296193E+00  0.5296193E+00  0.5296193E+00  0.5296193E+00  0.5296193E+00  0.5296193E+00  0.5296193E+00  0.5296193E+00  0.5296193E+00  0.5296193E+00  0.5296193E+00  0.5296193E+00  0.5296193E+00  0.5296193E+00  0.5296193E+00
 0.6000000E+01  0.5385409E+00  0.5385409E+00  0.5385409E+00  0.5385409E+00  0.5385409E+00  0.5385409E+00  0.5385409E+00  0.5385409E+00  0.5385409E+00  0.5385409E+00  0.5385409E+00  0.5385409E+00  0.5385409E+00  0.5385409E+00  0.5385409E+00  0.5385409E+00
 0.6100000E+01  0.5474598E+00  0.5474598E+00  0.5474598E+00  0.5474598E+00  0.5474598E+00  0.5474598E+00  0.5474598E+00  0.5474598E+00  0.5474598E+00  0.5474598E+00  0.5474598E+00  0.5474598E+00  0.5474598E+00  0.5474598E+00  0.5474598E+00  0.5474598E+00
 0.6200000E+01  0.5563759E+00  0.5563759E+00  0.5563759E+00  0.5563759E+00  0.5563759E+00  0.5563759E+00  0.5563759E+00  0.5563759E+00  0.5563759E+00  0.5563759E+00  0.5563759E+00  0.5563759E+00  0.5563759E+00  0.5563759E+00  0.5563759E+00  0.5563759E+00
 0.6300000E+01  0.5652892E+00  0.5652892E+00  0.5652892E+00  0.5652892E+00  0.5652892E+00  0.5652892E+00  0.5652892E+00  0.5652892E+00  0.5652892E+00  0.5652892E+00  0.5652892E+00  0.5652892E+00  0.5652892E+00  0.5652892E+00  0.5652892E+00  0.5652892E+00
 0.6400000E+01  0.5741996E+00  0.5741996E+00  0.5741996E+00  0.5741996E+00  0.5741996E+00  0.5741996E+00  0.5741996E+00  0.5741996E+00  0.5741996E+00  0.5741996E+00  0.5741996E+00  0.5741996E+00  0.5741996E+00  0.5741996E+00  0.5741996E+00  0.5741996E+00
 0.6500000E+01  0.5831071E+00  0.5831071E+00  0.5831071E+00  0.5831071E+00  0.5831071E+00  0.5831071E+00  0.5831071E+00  0.5831071E+00  0.5831071E+00  0.5831071E+00  0.5831071E+00  0.5831071E+00  0.5831071E+00  0.5831071E+00  0.5831071E+00  0.5831071E+00
 0.6600000E+01  0.5920116E+00  0.5920116E+00  0.5920116E+00  0.5920116E+00  0.5920116E+00  0.5920116E+00  0.5920116E+00  0.5920116E+00  0.5920116E+00  0.5920116E+00  0.5920116E+00  0.5920116E+00  0.5920116E+00  0.5920116E+00  0.5920116E+00  0.5920116E+00
 0.6700000E+01  0.6009130E+00  0.6009130E+00  0.6009130E+00  0.6009130E+00  0.6009130E+00  0.6009130E+00  0.6009130E+00  0.6009130E+00  0.6009130E+00  0.6009130E+00  0.6009130E+00  0.6009130E+00  0.6009130E+00  0.6009130E+00  0.6009130E+00  0.6009130E+00
 0.6800000E+01  0.6098115E+00  0.6098115E+00  0.6098115E+00  0.6098115E+00  0.6098115E+00  0.6098115E+00  0.6098115E+00  0.6098115E+00  0.6098115E+00  0.6098115E+00  0.6098115E+00  0.6098115E+00  0.6098115E+00  0.6098115E+00  0.6098115E+00  0.6098115E+00
 0.6900000E+01  0.6187068E+00  0.6187068E+00  0.6187068E+00  0.6187068E+00  0.6187068E+00  0.6187068E+00  0.6187068E+00  0.6187068E+00  0.6187068E+00  0.6187068E+00  0.6187068E+00  0.6187068E+00  0.6187068E+00  0.6187068E+00  0.6187068E+00  0.6187068E+00
 0.7000000E+01  0.6275989E+00  0.6275989E+00  0.6275989E+00  0.6275989E+00  0.6275989E+00  0.6275989E+00  0.6275989E+00  0.6275989E+00  0.6275989E+00  0.6275989E+00  0.6275989E+00  0.6275989E+00  0.6275989E+00  0.6275989E+00  0.6275989E+00  0.6275989E+00
 0.7100000E+01  0.6364879E+00  0.6364879E+00  0.6364879E+00  0.6364879E+00  0.6364879E+00  0.6364879E+00  0.6364879E+00  0.6364879E+00  0.6364879E+00  0.6364879E+00  0.6364879E+00  0.6364879E+00  0.6364879E+00  0.6364879E+00  0.6364879E+00  0.6364879E+00
 0.7200000E+01  0.6453737E+00  0.6453737E+00  0.6453737E+00  0.6453737E+00  0.6453737E+00  0.6453737E+00  0.6453737E+00  0.6453737E+00  0.6453737E+00  0.6453737E+00  0.6453737E+00  0.6453737E+00  0.6453737E+00  0.6453737E+00  0.6453737E+00  0.6453737E+00
 0.7300000E+01  0.6542562E+00  0.6542562E+00  0.6542562E+00  0.6542562E+00  0.6542562E+00  0.6542562E+00  0.6542562E+00  0.6542562E+00  0.6542562E+00  0.6542562E+00  0.6542562E+00  0.6542562E+00  0.6542562E+00  0.6542562E+00  0.6542562E+00  0.6542562E+00
 0.7400000E+01  0.6631353E+00  0.6631353E+00  0.6631353E+00  0.6631353E+00  0.6631353E+00  0.6631353E+00  0.6631353E+00  0.6631353E+00  0.6631353E+00  0.6631353E+00  0.6631353E+00  0.6631353E+00  0.6631353E+00  0.6631353E+00  0.6631353E+00  0.6631353E+00
 0.7500000E+01  0.6720111E+00  0.6720111E+00  0.6720111E+00  0.6720111E+00  0.6720111E+00  0.6720111E+00  0.6720111E+00  0.6720111E+00  0.6720111E+00  0.6720111E+00  0.6720111E+00  0.6720111E+00  0.6720111E+00  0.6720111E+00  0.6720111E+00  0.6720111E+00
 0.7600000E+01  0.6808835E+00  0.6808835E+00  0.6808835E+00  0.6808835E+00  0.6808835E+00  0.6808835E+00  0.6808835E+00  0.6808835E+00  0.6808835E+00  0.6808835E+00  0.6808835E+00  0.6808835E+00  0.6808835E+00  0.6808835E+00  0.6808835E+00  0.6808835E+00
 0.7700000E+01  0.6897524E+00  0.6897524E+00  0.6897524E+00  0.6897524E+00  0.6897524E+00  0.6897524E+00  0.6897524E+00  0.6897524E+00  0.6897524E+00  0.6897524E+00  0.6897524E+00  0.6897524E+00  0.6897524E+00  0.6897524E+00  0.6897524E+00  0.6897524E+00
 0.7800000E+01  0.6986179E+00  0.6986179E+00  0.6986179E+00  0.6986179E+00  0.6986179E+00  0.6986179E+00  0.6986179E+00  0.6986179E+00  0.6986179E+00  0.6986179E+00  0.6986179E+00  0.6986179E+00  0.6986179E+00  0.6986179E+00  0.6986179E+00  0.6986179E+00
 0.7900000E+01  0.7074798E+00  0.7074798E+00  0.7074798E+00  0.7074798E+00  0.7074798E+00  0.7074798E+00  0.7074798E+00  0.7074798E+00  0.7074798E+00  0.7074798E+00  0.7074798E+00  0.7074798E+00  0.7074798E+00  0.7074798E+00  0.7074798E+00  0.7074798E+00
 0.8000000E+01  0.7163382E+00  0.7163382E+00  0.7163382E+00  0.7163382E+00  0.7163382E+00  0.7163382E+00  0.7163382E+00  0.7163382E+00  0.7163382E+00  0.7163382E+00  0.7163382E+00  0.7163382E+00  0.7163382E+00  0.7163382E+00  0.7163382E+00  0.7163382E+00
 0.8100000E+01  0.7251929E+00  0.7251929E+00  0.7251929E+00  0.7251929E+00  0.7251929E+00  0.7251929E+00  0.7251929E+00  0.7251929E+00  0.7251929E+00  0.7251929E+00  0.7251929E+00  0.7251929E+00  0.7251929E+00  0.7251929E+00  0.7251929E+00  0.7251929E+00
 0.8200000E+01  0.7340439E+00  0.7340439E+00  0.7340439E+00  0.7340439E+00  0.7340439E+00  0.7340439E+00  0.7340439E+00  0.7340439E+00  0.7340439E+00  0.7340439E+00  0.7340439E+00  0.7340439E+00  0.7340439E+00  0.7340439E+00  0.7340439E+00  0.7340439E+00
 0.8300000E+01  0.7428913E+00  0.7428913E+00  0.7428913E+00  0.7428913E+00  0.7428913E+00  0.7428913E+00  0.7428913E+00  0.7428913E+00  0.7428913E+00  0.7428913E+00  0.7428913E+00  0.7428913E+00  0.7428913E+00  0.7428913E+00  0.7428913E+00  0.7428913E+00
 0.8400000E+01  0.7517349E+00  0.7517349E+00  0.7517349E+00  0.7517349E+00  0.7517349E+00  0.7517349E+00  0.7517349E+00  0.7517349E+00  0.7517349E+00  0.7517349E+00  0.7517349E+00  0.7517349E+00  0.7517349E+00  0.7517349E+00  0.7517349E+00  0.7517349E+00
 0.8500000E+01  0.7605747E+00  0.7605747E+00  0.7605747E+00  0.7605747E+00  0.7605747E+00  0.7605747E+00  0.7605747E+00  0.7605747E+00  0.7605747E+00  0.7605747E+00  0.7605747E+00  0.7605747E+00  0.7605747E+00  0.7605747E+00  0.7605747E+00  0.7605747E+00
 0.8600000E+01  0.7694107E+00  0.7694107E+00  0.7694107E+00  0.7694107E+00  0.7694107E+00  0.7694107E+00  0.7694107E+00  0.7694107E+00  0.7694107E+00  0.7694107E+00  0.7694107E+00  0.7694107E+00  0.7694107E+00  0.7694107E+00  0.7694107E+00  0.7694107E+00
 0.8700000E+01  0.7782429E+00  0.7782429E+00  0.7782429E+00  0.7782429E+00  0.7782429E+00  0.7782429E+00  0.7782429E+00  0.7782429E+00  0.7782429E+00  0.7782429E+00  0.7782429E+00  0.7782429E+00  0.7782429E+00  0.7782429E+00  0.7782429E+00  0.7782429E+00
 0.8800000E+01  0.7870711E+00  0.7870711E+00  0.7870711E+00  0.7870711E+00  0.7870711E+00  0.7870711E+00  0.7870711E+00  0.7870711E+00  0.7870711E+00  0.7870711E+00  0.7870711E+00  0.7870711E+00  0.7870711E+00  0.7870711E+00  0.7870711E+00  0.7870711E+00
 0.8900000E+01  0.7958953E+00  0.7958953E+00  0.7958953E+00  0.7958953E+00  0.7958953E+00  0.7958953E+00  0.7958953E+00  0.7958953E+00  0.7958953E+00  0.7958953E+00  0.7958953E+00  0.7958953E+00  0.7958953E+00  0.7958953E+00  0.7958953E+00  0.7958953E+00
 0.9000000E+01  0.8047156E+00  0.8047156E+00  0.8047156E+00  0.8047156E+00  0.8047156E+00  0.8047156E+00  0.8047156E+00  0.8047156E+00  0.8047156E+00  0.8047156E+00  0.8047156E+00  0.8047156E+00  0.8047156E+00  0.8047156E+00  0.8047156E+00  0.8047156E+00
